3, B01c3cjr4eqtw5ck6e/S02c3k4qw5cijq6n, 2, 2, 30, 2bo2$obo!
3, B01c2n3cjr4tw5ac/S02c3r4w5ij6n, 1, 1, 30, 3bo3$obo!
6, B013aeij4cijnwy5aceij7e/S012ci3ajry4ity5ae6i, 16, 16, 32, o2$o3bo$4bo$2b2o!
3, B012cei3-aeny4eikrty5an6kn/S1c2an3ej4aikny5eiky6e, 9, 9, 32, o2$2o!
3, B012ae3-ceqy4airty5-ejky6k7e/S2ek3eiy4iy5r6ei, 8, 8, 32, o$obo!
3, B012i3ajqy4ant6i7/S1e2ae3r4arwyz, 7, 7, 32, o$2bo$2bo!
3, B012ai3-aeir4ceijk5ijr6i/S12ck3aenq4enr5ejr6ek, 6, 6, 32, o$2bo2$2bo!
3, B012ai3cjny4acij5jy6i/S12ckn3aenq4cnr5ejry6ek, 5, 5, 32, o$2bo2$2bo!
3, B01c2c3-anry4ny5c6a/S13e4i5cn6e, 4, 4, 32, o2$o$bo!
3, B012cei3-an4ceiqrty5-eijy6ek/S1c2ain3aejny4aeknrt5eiqy6ek, 3, 3, 32, 2bo$obo!
3, B012ai3-ekr4ciqwz5-aknq6e8/S12ck3anq4et5cei6eik, 2, 2, 32, 2bo2$2bo$o!
3, B02e3-ejky5c7c8/S2ace3ajn4iqz5k6i7e, 1, 1, 32, 2bo$obo!
6, B013aij4jtwy5ijk7e/S013ajkr4ejqt5ary, 17, 17, 34, o2$o3bo$4bo$2b2o!
3, B01e2ce3-ekry4ejqrt5aeik6e/S2i3ejkq4ainz5akqry, 3, 3, 34, bo$2o!
3, B01c3cejr4ctw5cy7/S02ce3k4jkqtz5cij6kn, 2, 2, 34, o3$bobo!
3, B01c2-i3-ac4aejwy5-jkr6in/S02a3ny4ackrt5inry6n, 1, 1, 34, o4$2b2o!
7, B012ek3-e4-ekrwy5-ciq6cn/S02ae3n4ajknrtw5-ekny, 18, 18, 36, bo$bo$3o$b2o!
3, B01e2-k3-aijq4acjkqwz5ae6e8/S12aik3eijny4ejnr5y6a, 15, 15, 36, 3bo$o2bo!
3, B01e2-k3cenr4cjq5aek6e8/S12-ce3eijny4ejnrw5y6a, 9, 9, 36, 3bo$o2bo!
3, B012ae3-kq4aijnrty5-ackr6/S02cin3-ejky4aikrtyz5r6aek, 8, 8, 36, o2$2o!
3, B012ck3-q4enqw5ceqr6-n7e8/S012-i3r4cerw5aiy6ci, 7, 7, 36, 2bo$2o!
3, B012ci3-ekr4qrz5jry6aek7/S012i3a4k6ck, 6, 6, 36, o$b2o!
3, B012cei3ijkqr4eikrwyz5anr6ek/S1c2ain3-ikq4-cqwz5-ajnr6ek, 5, 5, 36, obo$2bo!
